teamID,metric,value,date
60,KenPom,+16.13,2020-12-16 07:44:04
355,KenPom,+16.01,2020-12-16 07:44:04
162,KenPom,+15.85,2020-12-16 07:44:04
4,KenPom,+15.63,2020-12-16 07:44:04
249,KenPom,+15.53,2020-12-16 07:44:04
264,KenPom,+15.27,2020-12-16 07:44:04
166,KenPom,+15.17,2020-12-16 07:44:04
330,KenPom,+15.13,2020-12-16 07:44:04
175,KenPom,+15.08,2020-12-16 07:44:04
154,KenPom,+14.98,2020-12-16 07:44:04
244,KenPom,+14.71,2020-12-16 07:44:04
169,KenPom,+14.70,2020-12-16 07:44:04
52,KenPom,+13.29,2020-12-16 07:44:04
35,KenPom,+13.20,2020-12-16 07:44:04
287,KenPom,+13.06,2020-12-16 07:44:04
66,KenPom,+12.93,2020-12-16 07:44:04
237,KenPom,+12.84,2020-12-16 07:44:04
327,KenPom,+12.55,2020-12-16 07:44:04
95,KenPom,+12.46,2020-12-16 07:44:04
254,KenPom,+12.34,2020-12-16 07:44:04
267,KenPom,+12.07,2020-12-16 07:44:04
215,KenPom,+11.99,2020-12-16 07:44:04
260,KenPom,+11.43,2020-12-16 07:44:04
242,KenPom,+11.10,2020-12-16 07:44:04
103,KenPom,+11.08,2020-12-16 07:44:04
278,KenPom,+11.04,2020-12-16 07:44:04
17,KenPom,+10.88,2020-12-16 07:44:04
217,KenPom,+10.51,2020-12-16 07:44:04
161,KenPom,+10.29,2020-12-16 07:44:04
19,KenPom,+9.97,2020-12-16 07:44:04
295,KenPom,+9.85,2020-12-16 07:44:04
177,KenPom,+9.72,2020-12-16 07:44:04
346,KenPom,+9.58,2020-12-16 07:44:04
67,KenPom,+9.52,2020-12-16 07:44:04
65,KenPom,+9.40,2020-12-16 07:44:04
76,KenPom,+9.31,2020-12-16 07:44:04
231,KenPom,+9.13,2020-12-16 07:44:04
281,KenPom,+8.91,2020-12-16 07:44:04
328,KenPom,+8.81,2020-12-16 07:44:04
213,KenPom,+8.71,2020-12-16 07:44:04
129,KenPom,+8.46,2020-12-16 07:44:04
334,KenPom,+8.41,2020-12-16 07:44:04
26,KenPom,+8.08,2020-12-16 07:44:04
270,KenPom,+7.89,2020-12-16 07:44:04
340,KenPom,+7.81,2020-12-16 07:44:04
100,KenPom,+7.71,2020-12-16 07:44:04
348,KenPom,+7.41,2020-12-16 07:44:04
99,KenPom,+7.37,2020-12-16 07:44:04
306,KenPom,+7.28,2020-12-16 07:44:04
305,KenPom,+7.12,2020-12-16 07:44:04
27,KenPom,+6.98,2020-12-16 07:44:04
356,KenPom,+6.85,2020-12-16 07:44:04
187,KenPom,+6.78,2020-12-16 07:44:04
230,KenPom,+6.70,2020-12-16 07:44:04
353,KenPom,+6.58,2020-12-16 07:44:04
23,KenPom,+6.57,2020-12-16 07:44:04
271,KenPom,+6.52,2020-12-16 07:44:04
196,KenPom,+6.50,2020-12-16 07:44:04
208,KenPom,+6.43,2020-12-16 07:44:04
301,KenPom,+6.04,2020-12-16 07:44:04
219,KenPom,+6.04,2020-12-16 07:44:04
58,KenPom,+6.02,2020-12-16 07:44:04
102,KenPom,+5.97,2020-12-16 07:44:04
350,KenPom,+5.78,2020-12-16 07:44:04
312,KenPom,+5.50,2020-12-16 07:44:04
145,KenPom,+5.28,2020-12-16 07:44:04
223,KenPom,+5.28,2020-12-16 07:44:04
262,KenPom,+5.14,2020-12-16 07:44:04
318,KenPom,+5.07,2020-12-16 07:44:04
191,KenPom,+4.99,2020-12-16 07:44:04
73,KenPom,+4.87,2020-12-16 07:44:04
30,KenPom,+4.78,2020-12-16 07:44:04
97,KenPom,+4.72,2020-12-16 07:44:04
34,KenPom,+4.54,2020-12-16 07:44:04
1,KenPom,+4.38,2020-12-16 07:44:04
152,KenPom,+4.36,2020-12-16 07:44:04
193,KenPom,+4.28,2020-12-16 07:44:04
333,KenPom,+4.25,2020-12-16 07:44:04
77,KenPom,+4.22,2020-12-16 07:44:04
339,KenPom,+4.22,2020-12-16 07:44:04
164,KenPom,+4.15,2020-12-16 07:44:04
311,KenPom,+3.79,2020-12-16 07:44:04
226,KenPom,+3.27,2020-12-16 07:44:04
352,KenPom,+3.13,2020-12-16 07:44:04
20,KenPom,+2.95,2020-12-16 07:44:04
41,KenPom,+2.90,2020-12-16 07:44:04
227,KenPom,+2.80,2020-12-16 07:44:04
82,KenPom,+2.74,2020-12-16 07:44:04
156,KenPom,+2.44,2020-12-16 07:44:04
320,KenPom,+2.40,2020-12-16 07:44:04
147,KenPom,+2.19,2020-12-16 07:44:04
265,KenPom,+2.11,2020-12-16 07:44:04
236,KenPom,+1.90,2020-12-16 07:44:04
126,KenPom,+1.82,2020-12-16 07:44:04
137,KenPom,+1.82,2020-12-16 07:44:04
106,KenPom,+1.78,2020-12-16 07:44:04
3,KenPom,+1.67,2020-12-16 07:44:04
56,KenPom,+1.53,2020-12-16 07:44:04
135,KenPom,+1.29,2020-12-16 07:44:04
289,KenPom,+1.29,2020-12-16 07:44:04
167,KenPom,+1.24,2020-12-16 07:44:04
341,KenPom,+0.91,2020-12-16 07:44:04
94,KenPom,+0.67,2020-12-16 07:44:04
110,KenPom,+0.56,2020-12-16 07:44:04
309,KenPom,+0.37,2020-12-16 07:44:04
298,KenPom,+0.17,2020-12-16 07:44:04
113,KenPom,+0.15,2020-12-16 07:44:04
308,KenPom,+0.04,2020-12-16 07:44:04
74,KenPom,+0.03,2020-12-16 07:44:04
141,KenPom,-0.08,2020-12-16 07:44:04
332,KenPom,-0.26,2020-12-16 07:44:04
323,KenPom,-0.33,2020-12-16 07:44:04
252,KenPom,-0.40,2020-12-16 07:44:04
255,KenPom,-0.48,2020-12-16 07:44:04
182,KenPom,-0.48,2020-12-16 07:44:04
150,KenPom,-0.70,2020-12-16 07:44:04
49,KenPom,-0.72,2020-12-16 07:44:04
258,KenPom,-0.81,2020-12-16 07:44:04
29,KenPom,-0.82,2020-12-16 07:44:04
283,KenPom,-1.08,2020-12-16 07:44:04
354,KenPom,-1.09,2020-12-16 07:44:04
206,KenPom,-1.17,2020-12-16 07:44:04
180,KenPom,-1.19,2020-12-16 07:44:04
81,KenPom,-1.23,2020-12-16 07:44:04
50,KenPom,-1.34,2020-12-16 07:44:04
326,KenPom,-1.44,2020-12-16 07:44:04
78,KenPom,-1.59,2020-12-16 07:44:04
209,KenPom,-1.59,2020-12-16 07:44:04
357,KenPom,-1.75,2020-12-16 07:44:04
277,KenPom,-1.76,2020-12-16 07:44:04
275,KenPom,-1.79,2020-12-16 07:44:04
28,KenPom,-1.82,2020-12-16 07:44:04
190,KenPom,-1.91,2020-12-16 07:44:04
79,KenPom,-1.96,2020-12-16 07:44:04
55,KenPom,-1.96,2020-12-16 07:44:04
314,KenPom,-1.97,2020-12-16 07:44:04
93,KenPom,-2.12,2020-12-16 07:44:04
18,KenPom,-2.16,2020-12-16 07:44:04
325,KenPom,-2.46,2020-12-16 07:44:04
224,KenPom,-2.60,2020-12-16 07:44:04
85,KenPom,-2.62,2020-12-16 07:44:04
183,KenPom,-2.81,2020-12-16 07:44:04
310,KenPom,-2.82,2020-12-16 07:44:04
307,KenPom,-3.03,2020-12-16 07:44:04
173,KenPom,-3.04,2020-12-16 07:44:04
181,KenPom,-3.25,2020-12-16 07:44:04
228,KenPom,-3.26,2020-12-16 07:44:04
62,KenPom,-3.33,2020-12-16 07:44:04
189,KenPom,-3.37,2020-12-16 07:44:04
47,KenPom,-3.43,2020-12-16 07:44:04
10,KenPom,-3.43,2020-12-16 07:44:04
344,KenPom,-3.52,2020-12-16 07:44:04
80,KenPom,-3.54,2020-12-16 07:44:04
71,KenPom,-3.55,2020-12-16 07:44:04
214,KenPom,-3.62,2020-12-16 07:44:04
211,KenPom,-3.65,2020-12-16 07:44:04
38,KenPom,-3.73,2020-12-16 07:44:04
195,KenPom,-3.81,2020-12-16 07:44:04
269,KenPom,-4.30,2020-12-16 07:44:04
250,KenPom,-4.35,2020-12-16 07:44:04
170,KenPom,-4.37,2020-12-16 07:44:04
83,KenPom,-4.38,2020-12-16 07:44:04
16,KenPom,-4.41,2020-12-16 07:44:04
304,KenPom,-4.46,2020-12-16 07:44:04
266,KenPom,-4.65,2020-12-16 07:44:04
239,KenPom,-4.66,2020-12-16 07:44:04
90,KenPom,-4.93,2020-12-16 07:44:04
317,KenPom,-4.95,2020-12-16 07:44:04
146,KenPom,-4.96,2020-12-16 07:44:04
122,KenPom,-5.03,2020-12-16 07:44:04
302,KenPom,-5.25,2020-12-16 07:44:04
194,KenPom,-5.26,2020-12-16 07:44:04
324,KenPom,-5.28,2020-12-16 07:44:04
316,KenPom,-5.39,2020-12-16 07:44:04
297,KenPom,-5.50,2020-12-16 07:44:04
91,KenPom,-5.64,2020-12-16 07:44:04
319,KenPom,-5.72,2020-12-16 07:44:04
123,KenPom,-5.78,2020-12-16 07:44:04
31,KenPom,-5.83,2020-12-16 07:44:04
142,KenPom,-5.84,2020-12-16 07:44:04
246,KenPom,-5.91,2020-12-16 07:44:04
54,KenPom,-5.92,2020-12-16 07:44:04
43,KenPom,-5.95,2020-12-16 07:44:04
192,KenPom,-6.02,2020-12-16 07:44:04
101,KenPom,-6.06,2020-12-16 07:44:04
32,KenPom,-6.06,2020-12-16 07:44:04
111,KenPom,-6.13,2020-12-16 07:44:04
46,KenPom,-6.15,2020-12-16 07:44:04
199,KenPom,-6.16,2020-12-16 07:44:04
96,KenPom,-6.22,2020-12-16 07:44:04
200,KenPom,-6.36,2020-12-16 07:44:04
186,KenPom,-6.41,2020-12-16 07:44:04
68,KenPom,-6.41,2020-12-16 07:44:04
98,KenPom,-6.51,2020-12-16 07:44:04
284,KenPom,-6.61,2020-12-16 07:44:04
44,KenPom,-6.63,2020-12-16 07:44:04
331,KenPom,-6.85,2020-12-16 07:44:04
205,KenPom,-6.87,2020-12-16 07:44:04
42,KenPom,-6.90,2020-12-16 07:44:04
33,KenPom,-6.94,2020-12-16 07:44:04
151,KenPom,-7.14,2020-12-16 07:44:04
243,KenPom,-7.17,2020-12-16 07:44:04
155,KenPom,-7.37,2020-12-16 07:44:04
127,KenPom,-7.49,2020-12-16 07:44:04
148,KenPom,-7.68,2020-12-16 07:44:04
159,KenPom,-7.71,2020-12-16 07:44:04
174,KenPom,-7.79,2020-12-16 07:44:04
132,KenPom,-7.88,2020-12-16 07:44:04
9,KenPom,-7.90,2020-12-16 07:44:04
2,KenPom,-8.12,2020-12-16 07:44:04
280,KenPom,-8.24,2020-12-16 07:44:04
347,KenPom,-8.24,2020-12-16 07:44:04
118,KenPom,-8.29,2020-12-16 07:44:04
22,KenPom,-8.31,2020-12-16 07:44:04
245,KenPom,-8.35,2020-12-16 07:44:04
232,KenPom,-8.39,2020-12-16 07:44:04
198,KenPom,-8.41,2020-12-16 07:44:04
257,KenPom,-8.45,2020-12-16 07:44:04
204,KenPom,-8.51,2020-12-16 07:44:04
201,KenPom,-8.55,2020-12-16 07:44:04
285,KenPom,-8.81,2020-12-16 07:44:04
64,KenPom,-8.83,2020-12-16 07:44:04
40,KenPom,-8.85,2020-12-16 07:44:04
109,KenPom,-8.88,2020-12-16 07:44:04
240,KenPom,-8.89,2020-12-16 07:44:04
107,KenPom,-8.90,2020-12-16 07:44:04
349,KenPom,-8.91,2020-12-16 07:44:04
274,KenPom,-9.00,2020-12-16 07:44:04
36,KenPom,-9.11,2020-12-16 07:44:04
216,KenPom,-9.22,2020-12-16 07:44:04
133,KenPom,-9.29,2020-12-16 07:44:04
59,KenPom,-9.38,2020-12-16 07:44:04
139,KenPom,-9.40,2020-12-16 07:44:04
87,KenPom,-9.45,2020-12-16 07:44:04
15,KenPom,-9.56,2020-12-16 07:44:04
261,KenPom,-9.78,2020-12-16 07:44:04
342,KenPom,-9.78,2020-12-16 07:44:04
315,KenPom,-9.80,2020-12-16 07:44:04
112,KenPom,-9.81,2020-12-16 07:44:04
338,KenPom,-9.86,2020-12-16 07:44:04
329,KenPom,-9.87,2020-12-16 07:44:04
143,KenPom,-9.92,2020-12-16 07:44:04
218,KenPom,-10.06,2020-12-16 07:44:04
48,KenPom,-10.23,2020-12-16 07:44:04
292,KenPom,-10.27,2020-12-16 07:44:04
303,KenPom,-10.40,2020-12-16 07:44:04
263,KenPom,-10.50,2020-12-16 07:44:04
184,KenPom,-10.51,2020-12-16 07:44:04
144,KenPom,-10.51,2020-12-16 07:44:04
212,KenPom,-10.68,2020-12-16 07:44:04
7,KenPom,-10.71,2020-12-16 07:44:04
207,KenPom,-10.71,2020-12-16 07:44:04
89,KenPom,-10.97,2020-12-16 07:44:04
168,KenPom,-10.99,2020-12-16 07:44:04
158,KenPom,-11.00,2020-12-16 07:44:04
241,KenPom,-11.01,2020-12-16 07:44:04
279,KenPom,-11.04,2020-12-16 07:44:04
233,KenPom,-11.09,2020-12-16 07:44:04
131,KenPom,-11.18,2020-12-16 07:44:04
276,KenPom,-11.19,2020-12-16 07:44:04
234,KenPom,-11.59,2020-12-16 07:44:04
256,KenPom,-11.73,2020-12-16 07:44:04
296,KenPom,-11.90,2020-12-16 07:44:04
322,KenPom,-12.03,2020-12-16 07:44:04
72,KenPom,-12.06,2020-12-16 07:44:04
86,KenPom,-12.17,2020-12-16 07:44:04
120,KenPom,-12.34,2020-12-16 07:44:04
84,KenPom,-12.48,2020-12-16 07:44:04
203,KenPom,-12.55,2020-12-16 07:44:04
293,KenPom,-12.66,2020-12-16 07:44:04
149,KenPom,-12.82,2020-12-16 07:44:04
130,KenPom,-13.05,2020-12-16 07:44:04
251,KenPom,-13.12,2020-12-16 07:44:04
197,KenPom,-13.14,2020-12-16 07:44:04
117,KenPom,-13.17,2020-12-16 07:44:04
70,KenPom,-13.21,2020-12-16 07:44:04
37,KenPom,-13.22,2020-12-16 07:44:04
185,KenPom,-13.46,2020-12-16 07:44:04
39,KenPom,-13.74,2020-12-16 07:44:04
300,KenPom,-13.80,2020-12-16 07:44:04
272,KenPom,-14.19,2020-12-16 07:44:04
165,KenPom,-14.30,2020-12-16 07:44:04
248,KenPom,-14.39,2020-12-16 07:44:04
273,KenPom,-14.47,2020-12-16 07:44:04
61,KenPom,-14.49,2020-12-16 07:44:04
105,KenPom,-14.89,2020-12-16 07:44:04
210,KenPom,-15.14,2020-12-16 07:44:04
288,KenPom,-15.20,2020-12-16 07:44:04
291,KenPom,-15.26,2020-12-16 07:44:04
108,KenPom,-16.37,2020-12-16 07:44:04
45,KenPom,-16.97,2020-12-16 07:44:04
119,KenPom,-17.34,2020-12-16 07:44:04
5,KenPom,-17.49,2020-12-16 07:44:04
8,KenPom,-17.92,2020-12-16 07:44:04
25,KenPom,-18.09,2020-12-16 07:44:04
345,KenPom,-18.30,2020-12-16 07:44:04
235,KenPom,-19.01,2020-12-16 07:44:04
124,KenPom,-19.23,2020-12-16 07:44:04
114,KenPom,-19.74,2020-12-16 07:44:04
157,KenPom,-20.38,2020-12-16 07:44:04
24,KenPom,-20.66,2020-12-16 07:44:04
116,KenPom,-20.71,2020-12-16 07:44:04
14,KenPom,-21.53,2020-12-16 07:44:04
6,KenPom,-21.70,2020-12-16 07:44:04
136,KenPom,-22.26,2020-12-16 07:44:04
69,KenPom,-22.31,2020-12-16 07:44:04
163,KenPom,-25.73,2020-12-16 07:44:04
268,KenPom,-27.49,2020-12-16 07:44:04
51,KenPom,-27.82,2020-12-16 07:44:04
178,KenPom,-32.58,2020-12-16 07:44:04
335,BPI,13.5,2020-12-16 07:44:04
128,BPI,13.3,2020-12-16 07:44:04
21,BPI,12.9,2020-12-16 07:44:04
299,BPI,12.0,2020-12-16 07:44:04
104,BPI,11.5,2020-12-16 07:44:04
336,BPI,11.5,2020-12-16 07:44:04
286,BPI,11.0,2020-12-16 07:44:04
63,BPI,10.8,2020-12-16 07:44:04
172,BPI,10.4,2020-12-16 07:44:04
134,BPI,10.3,2020-12-16 07:44:04
115,BPI,10.2,2020-12-16 07:44:04
351,BPI,10.1,2020-12-16 07:44:04
188,BPI,10.0,2020-12-16 07:44:04
121,BPI,9.9,2020-12-16 07:44:04
290,BPI,9.9,2020-12-16 07:44:04
294,BPI,9.8,2020-12-16 07:44:04
88,BPI,9.6,2020-12-16 07:44:04
343,BPI,9.5,2020-12-16 07:44:04
75,BPI,9.4,2020-12-16 07:44:04
221,BPI,9.4,2020-12-16 07:44:04
202,BPI,9.3,2020-12-16 07:44:04
140,BPI,9.2,2020-12-16 07:44:04
125,BPI,9.1,2020-12-16 07:44:04
171,BPI,8.9,2020-12-16 07:44:04
225,BPI,8.9,2020-12-16 07:44:04
220,BPI,8.9,2020-12-16 07:44:04
259,BPI,8.7,2020-12-16 07:44:04
13,BPI,8.3,2020-12-16 07:44:04
53,BPI,8.3,2020-12-16 07:44:04
264,BPI,8.2,2020-12-16 07:44:04
244,BPI,8.2,2020-12-16 07:44:04
57,BPI,8.1,2020-12-16 07:44:04
19,BPI,7.9,2020-12-16 07:44:04
355,BPI,7.9,2020-12-16 07:44:04
313,BPI,7.8,2020-12-16 07:44:04
247,BPI,7.7,2020-12-16 07:44:04
65,BPI,7.6,2020-12-16 07:44:04
12,BPI,7.6,2020-12-16 07:44:04
60,BPI,7.6,2020-12-16 07:44:04
229,BPI,7.1,2020-12-16 07:44:04
153,BPI,7.0,2020-12-16 07:44:04
249,BPI,7.0,2020-12-16 07:44:04
92,BPI,7.0,2020-12-16 07:44:04
337,BPI,7.0,2020-12-16 07:44:04
238,BPI,7.0,2020-12-16 07:44:04
176,BPI,6.9,2020-12-16 07:44:04
237,BPI,6.9,2020-12-16 07:44:04
154,BPI,6.7,2020-12-16 07:44:04
175,BPI,6.6,2020-12-16 07:44:04
179,BPI,6.6,2020-12-16 07:44:04
76,BPI,6.5,2020-12-16 07:44:04
160,BPI,6.5,2020-12-16 07:44:04
166,BPI,6.3,2020-12-16 07:44:04
217,BPI,6.2,2020-12-16 07:44:04
175,BPI,6.2,2020-12-16 07:44:04
11,BPI,6.1,2020-12-16 07:44:04
281,BPI,6.1,2020-12-16 07:44:04
162,BPI,6.1,2020-12-16 07:44:04
327,BPI,6.1,2020-12-16 07:44:04
169,BPI,6.0,2020-12-16 07:44:04
138,BPI,5.9,2020-12-16 07:44:04
282,BPI,5.9,2020-12-16 07:44:04
321,BPI,5.8,2020-12-16 07:44:04
177,BPI,5.8,2020-12-16 07:44:04
129,BPI,5.8,2020-12-16 07:44:04
346,BPI,5.7,2020-12-16 07:44:04
215,BPI,5.6,2020-12-16 07:44:04
35,BPI,5.6,2020-12-16 07:44:04
230,BPI,5.6,2020-12-16 07:44:04
161,BPI,5.5,2020-12-16 07:44:04
4,BPI,5.5,2020-12-16 07:44:04
267,BPI,5.4,2020-12-16 07:44:04
231,BPI,5.4,2020-12-16 07:44:04
287,BPI,5.4,2020-12-16 07:44:04
103,BPI,5.0,2020-12-16 07:44:04
67,BPI,5.0,2020-12-16 07:44:04
339,BPI,4.9,2020-12-16 07:44:04
213,BPI,4.8,2020-12-16 07:44:04
242,BPI,4.8,2020-12-16 07:44:04
187,BPI,4.6,2020-12-16 07:44:04
306,BPI,4.6,2020-12-16 07:44:04
52,BPI,4.6,2020-12-16 07:44:04
66,BPI,4.5,2020-12-16 07:44:04
208,BPI,4.5,2020-12-16 07:44:04
222,BPI,4.5,2020-12-16 07:44:04
278,BPI,4.4,2020-12-16 07:44:04
254,BPI,4.4,2020-12-16 07:44:04
30,BPI,4.4,2020-12-16 07:44:04
102,BPI,4.4,2020-12-16 07:44:04
26,BPI,4.3,2020-12-16 07:44:04
95,BPI,4.1,2020-12-16 07:44:04
295,BPI,3.9,2020-12-16 07:44:04
318,BPI,3.8,2020-12-16 07:44:04
330,BPI,3.8,2020-12-16 07:44:04
334,BPI,3.8,2020-12-16 07:44:04
100,BPI,3.7,2020-12-16 07:44:04
260,BPI,3.6,2020-12-16 07:44:04
350,BPI,3.5,2020-12-16 07:44:04
262,BPI,3.5,2020-12-16 07:44:04
196,BPI,3.5,2020-12-16 07:44:04
27,BPI,3.4,2020-12-16 07:44:04
106,BPI,3.4,2020-12-16 07:44:04
330,BPI,3.4,2020-12-16 07:44:04
340,BPI,3.4,2020-12-16 07:44:04
73,BPI,3.3,2020-12-16 07:44:04
191,BPI,3.2,2020-12-16 07:44:04
219,BPI,3.1,2020-12-16 07:44:04
271,BPI,3.0,2020-12-16 07:44:04
270,BPI,3.0,2020-12-16 07:44:04
226,BPI,3.0,2020-12-16 07:44:04
289,BPI,2.9,2020-12-16 07:44:04
41,BPI,2.8,2020-12-16 07:44:04
156,BPI,2.7,2020-12-16 07:44:04
328,BPI,2.7,2020-12-16 07:44:04
58,BPI,2.7,2020-12-16 07:44:04
305,BPI,2.6,2020-12-16 07:44:04
312,BPI,2.6,2020-12-16 07:44:04
3,BPI,2.6,2020-12-16 07:44:04
99,BPI,2.5,2020-12-16 07:44:04
145,BPI,2.2,2020-12-16 07:44:04
152,BPI,2.0,2020-12-16 07:44:04
164,BPI,2.0,2020-12-16 07:44:04
34,BPI,1.9,2020-12-16 07:44:04
97,BPI,1.7,2020-12-16 07:44:04
77,BPI,1.7,2020-12-16 07:44:04
352,BPI,1.7,2020-12-16 07:44:04
301,BPI,1.7,2020-12-16 07:44:04
348,BPI,1.6,2020-12-16 07:44:04
17,BPI,1.6,2020-12-16 07:44:04
23,BPI,1.6,2020-12-16 07:44:04
113,BPI,1.5,2020-12-16 07:44:04
320,BPI,1.4,2020-12-16 07:44:04
325,BPI,1.4,2020-12-16 07:44:04
277,BPI,1.4,2020-12-16 07:44:04
193,BPI,1.4,2020-12-16 07:44:04
47,BPI,1.3,2020-12-16 07:44:04
56,BPI,1.2,2020-12-16 07:44:04
265,BPI,1.2,2020-12-16 07:44:04
1,BPI,1.2,2020-12-16 07:44:04
344,BPI,1.2,2020-12-16 07:44:04
353,BPI,1.1,2020-12-16 07:44:04
167,BPI,0.9,2020-12-16 07:44:04
80,BPI,0.9,2020-12-16 07:44:04
28,BPI,0.8,2020-12-16 07:44:04
223,BPI,0.7,2020-12-16 07:44:04
79,BPI,0.7,2020-12-16 07:44:04
182,BPI,0.7,2020-12-16 07:44:04
308,BPI,0.6,2020-12-16 07:44:04
50,BPI,0.6,2020-12-16 07:44:04
94,BPI,0.4,2020-12-16 07:44:04
71,BPI,0.4,2020-12-16 07:44:04
18,BPI,0.4,2020-12-16 07:44:04
314,BPI,0.4,2020-12-16 07:44:04
10,BPI,0.4,2020-12-16 07:44:04
311,BPI,0.3,2020-12-16 07:44:04
258,BPI,0.3,2020-12-16 07:44:04
133,BPI,0.2,2020-12-16 07:44:04
135,BPI,0.0,2020-12-16 07:44:04
82,BPI,0.0,2020-12-16 07:44:04
38,BPI,-0.1,2020-12-16 07:44:04
141,BPI,-0.1,2020-12-16 07:44:04
98,BPI,-0.2,2020-12-16 07:44:04
173,BPI,-0.2,2020-12-16 07:44:04
283,BPI,-0.2,2020-12-16 07:44:04
302,BPI,-0.3,2020-12-16 07:44:04
20,BPI,-0.3,2020-12-16 07:44:04
7,BPI,-0.4,2020-12-16 07:44:04
43,BPI,-0.4,2020-12-16 07:44:04
29,BPI,-0.4,2020-12-16 07:44:04
74,BPI,-0.4,2020-12-16 07:44:04
55,BPI,-0.4,2020-12-16 07:44:04
180,BPI,-0.4,2020-12-16 07:44:04
40,BPI,-0.6,2020-12-16 07:44:04
33,BPI,-0.6,2020-12-16 07:44:04
199,BPI,-0.7,2020-12-16 07:44:04
81,BPI,-0.7,2020-12-16 07:44:04
309,BPI,-0.7,2020-12-16 07:44:04
266,BPI,-0.8,2020-12-16 07:44:04
181,BPI,-0.8,2020-12-16 07:44:04
147,BPI,-0.9,2020-12-16 07:44:04
297,BPI,-0.9,2020-12-16 07:44:04
304,BPI,-0.9,2020-12-16 07:44:04
49,BPI,-1.0,2020-12-16 07:44:04
341,BPI,-1.2,2020-12-16 07:44:04
126,BPI,-1.2,2020-12-16 07:44:04
224,BPI,-1.3,2020-12-16 07:44:04
195,BPI,-1.3,2020-12-16 07:44:04
307,BPI,-1.4,2020-12-16 07:44:04
137,BPI,-1.4,2020-12-16 07:44:04
83,BPI,-1.4,2020-12-16 07:44:04
201,BPI,-1.4,2020-12-16 07:44:04
317,BPI,-1.4,2020-12-16 07:44:04
111,BPI,-1.5,2020-12-16 07:44:04
342,BPI,-1.5,2020-12-16 07:44:04
78,BPI,-1.5,2020-12-16 07:44:04
246,BPI,-1.6,2020-12-16 07:44:04
189,BPI,-1.6,2020-12-16 07:44:04
315,BPI,-1.7,2020-12-16 07:44:04
174,BPI,-1.7,2020-12-16 07:44:04
96,BPI,-1.7,2020-12-16 07:44:04
142,BPI,-1.7,2020-12-16 07:44:04
200,BPI,-1.7,2020-12-16 07:44:04
239,BPI,-1.8,2020-12-16 07:44:04
183,BPI,-1.9,2020-12-16 07:44:04
168,BPI,-1.9,2020-12-16 07:44:04
127,BPI,-1.9,2020-12-16 07:44:04
316,BPI,-1.9,2020-12-16 07:44:04
190,BPI,-2.0,2020-12-16 07:44:04
42,BPI,-2.0,2020-12-16 07:44:04
87,BPI,-2.0,2020-12-16 07:44:04
185,BPI,-2.1,2020-12-16 07:44:04
158,BPI,-2.2,2020-12-16 07:44:04
347,BPI,-2.2,2020-12-16 07:44:04
194,BPI,-2.2,2020-12-16 07:44:04
357,BPI,-2.3,2020-12-16 07:44:04
300,BPI,-2.3,2020-12-16 07:44:04
198,BPI,-2.5,2020-12-16 07:44:04
