teamID,metric,value,date
52,KenPom,+14.30,2020-12-02 08:32:56
66,KenPom,+14.12,2020-12-02 08:32:56
237,KenPom,+13.86,2020-12-02 08:32:56
229,KenPom,+13.75,2020-12-02 08:32:56
35,KenPom,+13.34,2020-12-02 08:32:56
295,KenPom,+12.86,2020-12-02 08:32:56
355,KenPom,+12.30,2020-12-02 08:32:56
267,KenPom,+12.06,2020-12-02 08:32:56
129,KenPom,+12.05,2020-12-02 08:32:56
254,KenPom,+11.90,2020-12-02 08:32:56
215,KenPom,+11.80,2020-12-02 08:32:56
330,KenPom,+11.52,2020-12-02 08:32:56
95,KenPom,+11.17,2020-12-02 08:32:56
278,KenPom,+11.05,2020-12-02 08:32:56
281,KenPom,+11.04,2020-12-02 08:32:56
346,KenPom,+10.81,2020-12-02 08:32:56
17,KenPom,+10.63,2020-12-02 08:32:56
65,KenPom,+10.31,2020-12-02 08:32:56
217,KenPom,+10.25,2020-12-02 08:32:56
27,KenPom,+9.80,2020-12-02 08:32:56
67,KenPom,+9.52,2020-12-02 08:32:56
242,KenPom,+9.49,2020-12-02 08:32:56
177,KenPom,+9.27,2020-12-02 08:32:56
270,KenPom,+9.26,2020-12-02 08:32:56
213,KenPom,+9.08,2020-12-02 08:32:56
328,KenPom,+9.07,2020-12-02 08:32:56
23,KenPom,+8.89,2020-12-02 08:32:56
103,KenPom,+8.51,2020-12-02 08:32:56
334,KenPom,+8.41,2020-12-02 08:32:56
76,KenPom,+8.38,2020-12-02 08:32:56
260,KenPom,+8.13,2020-12-02 08:32:56
187,KenPom,+8.02,2020-12-02 08:32:56
318,KenPom,+7.99,2020-12-02 08:32:56
19,KenPom,+7.83,2020-12-02 08:32:56
26,KenPom,+7.60,2020-12-02 08:32:56
348,KenPom,+7.59,2020-12-02 08:32:56
231,KenPom,+7.51,2020-12-02 08:32:56
161,KenPom,+7.36,2020-12-02 08:32:56
100,KenPom,+7.35,2020-12-02 08:32:56
305,KenPom,+7.22,2020-12-02 08:32:56
230,KenPom,+7.15,2020-12-02 08:32:56
99,KenPom,+6.88,2020-12-02 08:32:56
340,KenPom,+6.85,2020-12-02 08:32:56
356,KenPom,+6.85,2020-12-02 08:32:56
193,KenPom,+6.64,2020-12-02 08:32:56
196,KenPom,+6.49,2020-12-02 08:32:56
306,KenPom,+6.40,2020-12-02 08:32:56
312,KenPom,+6.37,2020-12-02 08:32:56
191,KenPom,+6.22,2020-12-02 08:32:56
208,KenPom,+6.13,2020-12-02 08:32:56
271,KenPom,+6.05,2020-12-02 08:32:56
226,KenPom,+5.97,2020-12-02 08:32:56
152,KenPom,+5.82,2020-12-02 08:32:56
223,KenPom,+5.74,2020-12-02 08:32:56
262,KenPom,+5.73,2020-12-02 08:32:56
353,KenPom,+5.34,2020-12-02 08:32:56
301,KenPom,+5.18,2020-12-02 08:32:56
97,KenPom,+5.04,2020-12-02 08:32:56
102,KenPom,+4.86,2020-12-02 08:32:56
30,KenPom,+4.78,2020-12-02 08:32:56
219,KenPom,+4.69,2020-12-02 08:32:56
77,KenPom,+4.65,2020-12-02 08:32:56
58,KenPom,+4.64,2020-12-02 08:32:56
41,KenPom,+4.15,2020-12-02 08:32:56
339,KenPom,+4.14,2020-12-02 08:32:56
145,KenPom,+3.88,2020-12-02 08:32:56
164,KenPom,+3.85,2020-12-02 08:32:56
350,KenPom,+3.82,2020-12-02 08:32:56
333,KenPom,+3.64,2020-12-02 08:32:56
1,KenPom,+3.55,2020-12-02 08:32:56
34,KenPom,+3.25,2020-12-02 08:32:56
311,KenPom,+3.22,2020-12-02 08:32:56
20,KenPom,+3.11,2020-12-02 08:32:56
147,KenPom,+3.10,2020-12-02 08:32:56
227,KenPom,+3.06,2020-12-02 08:32:56
73,KenPom,+2.54,2020-12-02 08:32:56
126,KenPom,+2.28,2020-12-02 08:32:56
265,KenPom,+2.11,2020-12-02 08:32:56
156,KenPom,+2.04,2020-12-02 08:32:56
341,KenPom,+1.92,2020-12-02 08:32:56
236,KenPom,+1.89,2020-12-02 08:32:56
352,KenPom,+1.83,2020-12-02 08:32:56
135,KenPom,+1.83,2020-12-02 08:32:56
82,KenPom,+1.67,2020-12-02 08:32:56
3,KenPom,+1.64,2020-12-02 08:32:56
56,KenPom,+1.53,2020-12-02 08:32:56
298,KenPom,+1.52,2020-12-02 08:32:56
18,KenPom,+1.35,2020-12-02 08:32:56
113,KenPom,+1.34,2020-12-02 08:32:56
289,KenPom,+1.28,2020-12-02 08:32:56
308,KenPom,+1.21,2020-12-02 08:32:56
320,KenPom,+1.18,2020-12-02 08:32:56
283,KenPom,+1.11,2020-12-02 08:32:56
167,KenPom,+1.08,2020-12-02 08:32:56
94,KenPom,+0.66,2020-12-02 08:32:56
258,KenPom,+0.59,2020-12-02 08:32:56
110,KenPom,+0.55,2020-12-02 08:32:56
81,KenPom,+0.42,2020-12-02 08:32:56
323,KenPom,+0.39,2020-12-02 08:32:56
255,KenPom,+0.20,2020-12-02 08:32:56
79,KenPom,+0.03,2020-12-02 08:32:56
106,KenPom,-0.02,2020-12-02 08:32:56
182,KenPom,-0.15,2020-12-02 08:32:56
326,KenPom,-0.35,2020-12-02 08:32:56
252,KenPom,-0.36,2020-12-02 08:32:56
29,KenPom,-0.41,2020-12-02 08:32:56
141,KenPom,-0.75,2020-12-02 08:32:56
74,KenPom,-0.79,2020-12-02 08:32:56
170,KenPom,-0.83,2020-12-02 08:32:56
150,KenPom,-0.84,2020-12-02 08:32:56
332,KenPom,-0.94,2020-12-02 08:32:56
180,KenPom,-1.20,2020-12-02 08:32:56
55,KenPom,-1.29,2020-12-02 08:32:56
209,KenPom,-1.30,2020-12-02 08:32:56
78,KenPom,-1.44,2020-12-02 08:32:56
137,KenPom,-1.68,2020-12-02 08:32:56
85,KenPom,-1.75,2020-12-02 08:32:56
47,KenPom,-1.76,2020-12-02 08:32:56
28,KenPom,-1.82,2020-12-02 08:32:56
190,KenPom,-1.91,2020-12-02 08:32:56
146,KenPom,-1.97,2020-12-02 08:32:56
93,KenPom,-2.12,2020-12-02 08:32:56
309,KenPom,-2.19,2020-12-02 08:32:56
344,KenPom,-2.32,2020-12-02 08:32:56
49,KenPom,-2.34,2020-12-02 08:32:56
357,KenPom,-2.34,2020-12-02 08:32:56
277,KenPom,-2.39,2020-12-02 08:32:56
211,KenPom,-2.40,2020-12-02 08:32:56
181,KenPom,-2.46,2020-12-02 08:32:56
354,KenPom,-2.63,2020-12-02 08:32:56
275,KenPom,-2.79,2020-12-02 08:32:56
310,KenPom,-2.82,2020-12-02 08:32:56
10,KenPom,-2.85,2020-12-02 08:32:56
214,KenPom,-2.98,2020-12-02 08:32:56
80,KenPom,-2.99,2020-12-02 08:32:56
307,KenPom,-3.01,2020-12-02 08:32:56
206,KenPom,-3.01,2020-12-02 08:32:56
38,KenPom,-3.01,2020-12-02 08:32:56
183,KenPom,-3.17,2020-12-02 08:32:56
325,KenPom,-3.17,2020-12-02 08:32:56
228,KenPom,-3.27,2020-12-02 08:32:56
62,KenPom,-3.33,2020-12-02 08:32:56
189,KenPom,-3.37,2020-12-02 08:32:56
50,KenPom,-3.55,2020-12-02 08:32:56
192,KenPom,-3.76,2020-12-02 08:32:56
173,KenPom,-3.96,2020-12-02 08:32:56
90,KenPom,-4.20,2020-12-02 08:32:56
224,KenPom,-4.35,2020-12-02 08:32:56
101,KenPom,-4.38,2020-12-02 08:32:56
83,KenPom,-4.40,2020-12-02 08:32:56
314,KenPom,-4.43,2020-12-02 08:32:56
239,KenPom,-4.70,2020-12-02 08:32:56
316,KenPom,-4.75,2020-12-02 08:32:56
194,KenPom,-4.77,2020-12-02 08:32:56
266,KenPom,-4.94,2020-12-02 08:32:56
54,KenPom,-5.00,2020-12-02 08:32:56
324,KenPom,-5.02,2020-12-02 08:32:56
148,KenPom,-5.13,2020-12-02 08:32:56
195,KenPom,-5.13,2020-12-02 08:32:56
304,KenPom,-5.13,2020-12-02 08:32:56
71,KenPom,-5.14,2020-12-02 08:32:56
200,KenPom,-5.26,2020-12-02 08:32:56
297,KenPom,-5.35,2020-12-02 08:32:56
68,KenPom,-5.37,2020-12-02 08:32:56
269,KenPom,-5.39,2020-12-02 08:32:56
302,KenPom,-5.50,2020-12-02 08:32:56
122,KenPom,-5.54,2020-12-02 08:32:56
98,KenPom,-5.55,2020-12-02 08:32:56
317,KenPom,-5.59,2020-12-02 08:32:56
319,KenPom,-5.63,2020-12-02 08:32:56
43,KenPom,-5.69,2020-12-02 08:32:56
212,KenPom,-5.79,2020-12-02 08:32:56
31,KenPom,-5.84,2020-12-02 08:32:56
142,KenPom,-5.84,2020-12-02 08:32:56
123,KenPom,-5.87,2020-12-02 08:32:56
246,KenPom,-5.92,2020-12-02 08:32:56
250,KenPom,-6.01,2020-12-02 08:32:56
16,KenPom,-6.04,2020-12-02 08:32:56
199,KenPom,-6.09,2020-12-02 08:32:56
111,KenPom,-6.13,2020-12-02 08:32:56
284,KenPom,-6.16,2020-12-02 08:32:56
347,KenPom,-6.21,2020-12-02 08:32:56
280,KenPom,-6.48,2020-12-02 08:32:56
46,KenPom,-6.72,2020-12-02 08:32:56
33,KenPom,-6.95,2020-12-02 08:32:56
159,KenPom,-7.10,2020-12-02 08:32:56
201,KenPom,-7.10,2020-12-02 08:32:56
243,KenPom,-7.12,2020-12-02 08:32:56
91,KenPom,-7.28,2020-12-02 08:32:56
96,KenPom,-7.32,2020-12-02 08:32:56
155,KenPom,-7.38,2020-12-02 08:32:56
240,KenPom,-7.49,2020-12-02 08:32:56
198,KenPom,-7.54,2020-12-02 08:32:56
42,KenPom,-7.59,2020-12-02 08:32:56
44,KenPom,-7.78,2020-12-02 08:32:56
285,KenPom,-7.83,2020-12-02 08:32:56
9,KenPom,-7.90,2020-12-02 08:32:56
186,KenPom,-7.95,2020-12-02 08:32:56
32,KenPom,-8.00,2020-12-02 08:32:56
205,KenPom,-8.01,2020-12-02 08:32:56
2,KenPom,-8.11,2020-12-02 08:32:56
87,KenPom,-8.18,2020-12-02 08:32:56
118,KenPom,-8.21,2020-12-02 08:32:56
15,KenPom,-8.22,2020-12-02 08:32:56
261,KenPom,-8.26,2020-12-02 08:32:56
143,KenPom,-8.32,2020-12-02 08:32:56
151,KenPom,-8.46,2020-12-02 08:32:56
127,KenPom,-8.47,2020-12-02 08:32:56
274,KenPom,-8.59,2020-12-02 08:32:56
331,KenPom,-8.68,2020-12-02 08:32:56
132,KenPom,-8.77,2020-12-02 08:32:56
64,KenPom,-8.83,2020-12-02 08:32:56
203,KenPom,-8.93,2020-12-02 08:32:56
338,KenPom,-8.99,2020-12-02 08:32:56
86,KenPom,-9.05,2020-12-02 08:32:56
322,KenPom,-9.17,2020-12-02 08:32:56
133,KenPom,-9.21,2020-12-02 08:32:56
216,KenPom,-9.27,2020-12-02 08:32:56
36,KenPom,-9.36,2020-12-02 08:32:56
59,KenPom,-9.39,2020-12-02 08:32:56
139,KenPom,-9.41,2020-12-02 08:32:56
107,KenPom,-9.41,2020-12-02 08:32:56
349,KenPom,-9.44,2020-12-02 08:32:56
263,KenPom,-9.73,2020-12-02 08:32:56
315,KenPom,-9.77,2020-12-02 08:32:56
174,KenPom,-9.92,2020-12-02 08:32:56
245,KenPom,-9.96,2020-12-02 08:32:56
48,KenPom,-9.98,2020-12-02 08:32:56
112,KenPom,-9.99,2020-12-02 08:32:56
158,KenPom,-10.02,2020-12-02 08:32:56
22,KenPom,-10.09,2020-12-02 08:32:56
279,KenPom,-10.11,2020-12-02 08:32:56
204,KenPom,-10.12,2020-12-02 08:32:56
342,KenPom,-10.15,2020-12-02 08:32:56
303,KenPom,-10.16,2020-12-02 08:32:56
131,KenPom,-10.21,2020-12-02 08:32:56
329,KenPom,-10.27,2020-12-02 08:32:56
232,KenPom,-10.32,2020-12-02 08:32:56
70,KenPom,-10.32,2020-12-02 08:32:56
292,KenPom,-10.39,2020-12-02 08:32:56
233,KenPom,-10.49,2020-12-02 08:32:56
144,KenPom,-10.52,2020-12-02 08:32:56
276,KenPom,-10.61,2020-12-02 08:32:56
7,KenPom,-10.72,2020-12-02 08:32:56
117,KenPom,-10.81,2020-12-02 08:32:56
207,KenPom,-10.84,2020-12-02 08:32:56
168,KenPom,-10.99,2020-12-02 08:32:56
241,KenPom,-11.02,2020-12-02 08:32:56
40,KenPom,-11.08,2020-12-02 08:32:56
109,KenPom,-11.18,2020-12-02 08:32:56
210,KenPom,-11.19,2020-12-02 08:32:56
130,KenPom,-11.24,2020-12-02 08:32:56
218,KenPom,-11.30,2020-12-02 08:32:56
234,KenPom,-11.55,2020-12-02 08:32:56
184,KenPom,-11.71,2020-12-02 08:32:56
256,KenPom,-11.99,2020-12-02 08:32:56
257,KenPom,-12.15,2020-12-02 08:32:56
293,KenPom,-12.36,2020-12-02 08:32:56
120,KenPom,-12.49,2020-12-02 08:32:56
89,KenPom,-12.53,2020-12-02 08:32:56
296,KenPom,-12.68,2020-12-02 08:32:56
197,KenPom,-12.70,2020-12-02 08:32:56
84,KenPom,-12.78,2020-12-02 08:32:56
72,KenPom,-12.83,2020-12-02 08:32:56
251,KenPom,-13.21,2020-12-02 08:32:56
37,KenPom,-13.31,2020-12-02 08:32:56
39,KenPom,-13.74,2020-12-02 08:32:56
61,KenPom,-14.07,2020-12-02 08:32:56
149,KenPom,-14.24,2020-12-02 08:32:56
165,KenPom,-14.45,2020-12-02 08:32:56
300,KenPom,-14.53,2020-12-02 08:32:56
105,KenPom,-14.62,2020-12-02 08:32:56
273,KenPom,-14.96,2020-12-02 08:32:56
108,KenPom,-15.44,2020-12-02 08:32:56
185,KenPom,-15.52,2020-12-02 08:32:56
272,KenPom,-15.74,2020-12-02 08:32:56
291,KenPom,-15.81,2020-12-02 08:32:56
288,KenPom,-16.12,2020-12-02 08:32:56
248,KenPom,-16.88,2020-12-02 08:32:56
119,KenPom,-17.23,2020-12-02 08:32:56
45,KenPom,-17.70,2020-12-02 08:32:56
5,KenPom,-17.77,2020-12-02 08:32:56
8,KenPom,-17.98,2020-12-02 08:32:56
25,KenPom,-18.39,2020-12-02 08:32:56
235,KenPom,-18.57,2020-12-02 08:32:56
116,KenPom,-19.64,2020-12-02 08:32:56
345,KenPom,-19.68,2020-12-02 08:32:56
114,KenPom,-19.74,2020-12-02 08:32:56
157,KenPom,-20.38,2020-12-02 08:32:56
124,KenPom,-20.45,2020-12-02 08:32:56
24,KenPom,-20.66,2020-12-02 08:32:56
6,KenPom,-21.70,2020-12-02 08:32:56
14,KenPom,-21.85,2020-12-02 08:32:56
136,KenPom,-22.02,2020-12-02 08:32:56
69,KenPom,-22.33,2020-12-02 08:32:56
163,KenPom,-25.73,2020-12-02 08:32:56
51,KenPom,-25.81,2020-12-02 08:32:56
268,KenPom,-25.88,2020-12-02 08:32:56
178,KenPom,-32.17,2020-12-02 08:32:56
335,BPI,12.5,2020-12-02 08:32:56
21,BPI,12.4,2020-12-02 08:32:56
128,BPI,11.9,2020-12-02 08:32:56
336,BPI,11.6,2020-12-02 08:32:56
104,BPI,11.5,2020-12-02 08:32:56
299,BPI,11.1,2020-12-02 08:32:56
172,BPI,10.7,2020-12-02 08:32:56
134,BPI,10.5,2020-12-02 08:32:56
75,BPI,10.4,2020-12-02 08:32:56
63,BPI,10.2,2020-12-02 08:32:56
290,BPI,10.1,2020-12-02 08:32:56
115,BPI,9.9,2020-12-02 08:32:56
294,BPI,9.8,2020-12-02 08:32:56
286,BPI,9.7,2020-12-02 08:32:56
351,BPI,9.6,2020-12-02 08:32:56
88,BPI,9.5,2020-12-02 08:32:56
202,BPI,9.5,2020-12-02 08:32:56
188,BPI,9.4,2020-12-02 08:32:56
121,BPI,9.2,2020-12-02 08:32:56
343,BPI,8.9,2020-12-02 08:32:56
225,BPI,8.9,2020-12-02 08:32:56
140,BPI,8.8,2020-12-02 08:32:56
221,BPI,8.7,2020-12-02 08:32:56
171,BPI,8.6,2020-12-02 08:32:56
244,BPI,8.6,2020-12-02 08:32:56
220,BPI,8.5,2020-12-02 08:32:56
125,BPI,8.5,2020-12-02 08:32:56
19,BPI,8.5,2020-12-02 08:32:56
264,BPI,8.3,2020-12-02 08:32:56
259,BPI,8.1,2020-12-02 08:32:56
337,BPI,7.9,2020-12-02 08:32:56
12,BPI,7.5,2020-12-02 08:32:56
53,BPI,7.5,2020-12-02 08:32:56
57,BPI,7.5,2020-12-02 08:32:56
60,BPI,7.3,2020-12-02 08:32:56
237,BPI,7.2,2020-12-02 08:32:56
13,BPI,7.2,2020-12-02 08:32:56
129,BPI,7.1,2020-12-02 08:32:56
65,BPI,6.9,2020-12-02 08:32:56
313,BPI,6.9,2020-12-02 08:32:56
355,BPI,6.8,2020-12-02 08:32:56
327,BPI,6.7,2020-12-02 08:32:56
247,BPI,6.7,2020-12-02 08:32:56
160,BPI,6.6,2020-12-02 08:32:56
346,BPI,6.6,2020-12-02 08:32:56
229,BPI,6.6,2020-12-02 08:32:56
238,BPI,6.6,2020-12-02 08:32:56
169,BPI,6.6,2020-12-02 08:32:56
175,BPI,6.6,2020-12-02 08:32:56
249,BPI,6.5,2020-12-02 08:32:56
92,BPI,6.4,2020-12-02 08:32:56
154,BPI,6.4,2020-12-02 08:32:56
176,BPI,6.4,2020-12-02 08:32:56
166,BPI,6.4,2020-12-02 08:32:56
153,BPI,6.4,2020-12-02 08:32:56
76,BPI,6.3,2020-12-02 08:32:56
217,BPI,6.3,2020-12-02 08:32:56
281,BPI,6.3,2020-12-02 08:32:56
138,BPI,6.3,2020-12-02 08:32:56
162,BPI,6.3,2020-12-02 08:32:56
177,BPI,5.7,2020-12-02 08:32:56
35,BPI,5.7,2020-12-02 08:32:56
179,BPI,5.6,2020-12-02 08:32:56
282,BPI,5.6,2020-12-02 08:32:56
230,BPI,5.5,2020-12-02 08:32:56
267,BPI,5.5,2020-12-02 08:32:56
287,BPI,5.5,2020-12-02 08:32:56
253,BPI,5.2,2020-12-02 08:32:56
11,BPI,5.2,2020-12-02 08:32:56
66,BPI,5.2,2020-12-02 08:32:56
52,BPI,5.0,2020-12-02 08:32:56
67,BPI,5.0,2020-12-02 08:32:56
4,BPI,4.9,2020-12-02 08:32:56
318,BPI,4.8,2020-12-02 08:32:56
231,BPI,4.8,2020-12-02 08:32:56
213,BPI,4.7,2020-12-02 08:32:56
295,BPI,4.7,2020-12-02 08:32:56
321,BPI,4.7,2020-12-02 08:32:56
339,BPI,4.7,2020-12-02 08:32:56
187,BPI,4.5,2020-12-02 08:32:56
103,BPI,4.4,2020-12-02 08:32:56
242,BPI,4.3,2020-12-02 08:32:56
278,BPI,4.3,2020-12-02 08:32:56
215,BPI,4.3,2020-12-02 08:32:56
208,BPI,4.3,2020-12-02 08:32:56
161,BPI,4.3,2020-12-02 08:32:56
222,BPI,4.2,2020-12-02 08:32:56
27,BPI,4.2,2020-12-02 08:32:56
306,BPI,4.1,2020-12-02 08:32:56
102,BPI,4.0,2020-12-02 08:32:56
41,BPI,3.9,2020-12-02 08:32:56
226,BPI,3.9,2020-12-02 08:32:56
191,BPI,3.9,2020-12-02 08:32:56
100,BPI,3.8,2020-12-02 08:32:56
340,BPI,3.8,2020-12-02 08:32:56
262,BPI,3.8,2020-12-02 08:32:56
334,BPI,3.8,2020-12-02 08:32:56
30,BPI,3.7,2020-12-02 08:32:56
26,BPI,3.7,2020-12-02 08:32:56
196,BPI,3.6,2020-12-02 08:32:56
106,BPI,3.4,2020-12-02 08:32:56
95,BPI,3.3,2020-12-02 08:32:56
340,BPI,3.3,2020-12-02 08:32:56
271,BPI,3.2,2020-12-02 08:32:56
328,BPI,3.1,2020-12-02 08:32:56
156,BPI,3.0,2020-12-02 08:32:56
289,BPI,2.9,2020-12-02 08:32:56
270,BPI,2.9,2020-12-02 08:32:56
333,BPI,2.8,2020-12-02 08:32:56
312,BPI,2.8,2020-12-02 08:32:56
99,BPI,2.7,2020-12-02 08:32:56
73,BPI,2.7,2020-12-02 08:32:56
219,BPI,2.7,2020-12-02 08:32:56
152,BPI,2.6,2020-12-02 08:32:56
350,BPI,2.6,2020-12-02 08:32:56
34,BPI,2.5,2020-12-02 08:32:56
305,BPI,2.5,2020-12-02 08:32:56
58,BPI,2.4,2020-12-02 08:32:56
47,BPI,2.4,2020-12-02 08:32:56
348,BPI,2.3,2020-12-02 08:32:56
164,BPI,2.2,2020-12-02 08:32:56
3,BPI,2.1,2020-12-02 08:32:56
77,BPI,2.1,2020-12-02 08:32:56
113,BPI,2.1,2020-12-02 08:32:56
193,BPI,2.1,2020-12-02 08:32:56
344,BPI,2.0,2020-12-02 08:32:56
97,BPI,2.0,2020-12-02 08:32:56
330,BPI,2.0,2020-12-02 08:32:56
325,BPI,2.0,2020-12-02 08:32:56
23,BPI,2.0,2020-12-02 08:32:56
145,BPI,1.8,2020-12-02 08:32:56
135,BPI,1.7,2020-12-02 08:32:56
80,BPI,1.5,2020-12-02 08:32:56
277,BPI,1.4,2020-12-02 08:32:56
17,BPI,1.3,2020-12-02 08:32:56
260,BPI,1.3,2020-12-02 08:32:56
79,BPI,1.3,2020-12-02 08:32:56
56,BPI,1.3,2020-12-02 08:32:56
352,BPI,1.2,2020-12-02 08:32:56
265,BPI,1.2,2020-12-02 08:32:56
167,BPI,1.2,2020-12-02 08:32:56
301,BPI,1.2,2020-12-02 08:32:56
320,BPI,1.2,2020-12-02 08:32:56
258,BPI,1.1,2020-12-02 08:32:56
18,BPI,1.0,2020-12-02 08:32:56
28,BPI,0.8,2020-12-02 08:32:56
283,BPI,0.8,2020-12-02 08:32:56
308,BPI,0.7,2020-12-02 08:32:56
1,BPI,0.7,2020-12-02 08:32:56
223,BPI,0.7,2020-12-02 08:32:56
308,BPI,0.6,2020-12-02 08:32:56
283,BPI,0.6,2020-12-02 08:32:56
29,BPI,0.5,2020-12-02 08:32:56
50,BPI,0.5,2020-12-02 08:32:56
94,BPI,0.5,2020-12-02 08:32:56
173,BPI,0.3,2020-12-02 08:32:56
133,BPI,0.2,2020-12-02 08:32:56
71,BPI,0.1,2020-12-02 08:32:56
10,BPI,0.1,2020-12-02 08:32:56
141,BPI,0.0,2020-12-02 08:32:56
43,BPI,-0.1,2020-12-02 08:32:56
302,BPI,-0.2,2020-12-02 08:32:56
314,BPI,-0.2,2020-12-02 08:32:56
199,BPI,-0.3,2020-12-02 08:32:56
38,BPI,-0.3,2020-12-02 08:32:56
82,BPI,-0.3,2020-12-02 08:32:56
7,BPI,-0.4,2020-12-02 08:32:56
20,BPI,-0.4,2020-12-02 08:32:56
180,BPI,-0.4,2020-12-02 08:32:56
182,BPI,-0.5,2020-12-02 08:32:56
81,BPI,-0.5,2020-12-02 08:32:56
74,BPI,-0.6,2020-12-02 08:32:56
147,BPI,-0.6,2020-12-02 08:32:56
33,BPI,-0.6,2020-12-02 08:32:56
266,BPI,-0.7,2020-12-02 08:32:56
181,BPI,-0.8,2020-12-02 08:32:56
297,BPI,-0.9,2020-12-02 08:32:56
341,BPI,-0.9,2020-12-02 08:32:56
342,BPI,-0.9,2020-12-02 08:32:56
126,BPI,-0.9,2020-12-02 08:32:56
311,BPI,-0.9,2020-12-02 08:32:56
49,BPI,-1.0,2020-12-02 08:32:56
40,BPI,-1.0,2020-12-02 08:32:56
200,BPI,-1.1,2020-12-02 08:32:56
304,BPI,-1.1,2020-12-02 08:32:56
347,BPI,-1.2,2020-12-02 08:32:56
246,BPI,-1.3,2020-12-02 08:32:56
87,BPI,-1.3,2020-12-02 08:32:56
315,BPI,-1.3,2020-12-02 08:32:56
78,BPI,-1.3,2020-12-02 08:32:56
158,BPI,-1.4,2020-12-02 08:32:56
307,BPI,-1.5,2020-12-02 08:32:56
194,BPI,-1.5,2020-12-02 08:32:56
201,BPI,-1.5,2020-12-02 08:32:56
316,BPI,-1.5,2020-12-02 08:32:56
83,BPI,-1.5,2020-12-02 08:32:56
210,BPI,-1.6,2020-12-02 08:32:56
192,BPI,-1.6,2020-12-02 08:32:56
111,BPI,-1.6,2020-12-02 08:32:56
189,BPI,-1.6,2020-12-02 08:32:56
317,BPI,-1.7,2020-12-02 08:32:56
142,BPI,-1.7,2020-12-02 08:32:56
55,BPI,-1.8,2020-12-02 08:32:56
195,BPI,-1.8,2020-12-02 08:32:56
239,BPI,-1.8,2020-12-02 08:32:56
224,BPI,-1.9,2020-12-02 08:32:56
168,BPI,-1.9,2020-12-02 08:32:56
198,BPI,-1.9,2020-12-02 08:32:56
96,BPI,-2.0,2020-12-02 08:32:56
298,BPI,-2.1,2020-12-02 08:32:56
185,BPI,-2.1,2020-12-02 08:32:56
148,BPI,-2.2,2020-12-02 08:32:56
183,BPI,-2.2,2020-12-02 08:32:56
146,BPI,-2.3,2020-12-02 08:32:56
46,BPI,-2.3,2020-12-02 08:32:56
285,BPI,-2.3,2020-12-02 08:32:56
357,BPI,-2.3,2020-12-02 08:32:56
