teamID,metric,value,date
122,PAPG,66.5,2020-12-01 19:14:48
124,SRS,0.00,2020-12-01 19:14:48
124,O_Efficiency,98.02,2020-12-01 19:14:48
124,D_Efficiency,98.02,2020-12-01 19:14:48
124,PPG,68.5,2020-12-01 19:14:48
124,PAPG,69.5,2020-12-01 19:14:48
131,SRS,0.00,2020-12-01 19:14:48
131,O_Efficiency,98.02,2020-12-01 19:14:48
131,D_Efficiency,98.02,2020-12-01 19:14:48
131,PPG,82.5,2020-12-01 19:14:48
131,PAPG,54.0,2020-12-01 19:14:48
170,SRS,0.00,2020-12-01 19:14:48
170,O_Efficiency,98.02,2020-12-01 19:14:48
170,D_Efficiency,98.02,2020-12-01 19:14:48
170,PPG,81.0,2020-12-01 19:14:48
170,PAPG,67.0,2020-12-01 19:14:48
172,SRS,0.00,2020-12-01 19:14:48
172,O_Efficiency,98.02,2020-12-01 19:14:48
172,D_Efficiency,98.02,2020-12-01 19:14:48
172,PPG,81.5,2020-12-01 19:14:48
172,PAPG,68.5,2020-12-01 19:14:48
179,SRS,0.00,2020-12-01 19:14:48
179,O_Efficiency,98.02,2020-12-01 19:14:48
179,D_Efficiency,98.02,2020-12-01 19:14:48
179,PPG,91.0,2020-12-01 19:14:48
179,PAPG,64.0,2020-12-01 19:14:48
205,SRS,0.00,2020-12-01 19:14:48
205,O_Efficiency,98.02,2020-12-01 19:14:48
205,D_Efficiency,98.02,2020-12-01 19:14:48
205,PPG,67.0,2020-12-01 19:14:48
205,PAPG,81.0,2020-12-01 19:14:48
214,SRS,0.00,2020-12-01 19:14:48
214,O_Efficiency,98.02,2020-12-01 19:14:48
214,D_Efficiency,98.02,2020-12-01 19:14:48
214,PPG,74.0,2020-12-01 19:14:48
214,PAPG,73.0,2020-12-01 19:14:48
224,SRS,0.00,2020-12-01 19:14:48
224,O_Efficiency,98.02,2020-12-01 19:14:48
224,D_Efficiency,98.02,2020-12-01 19:14:48
224,PPG,78.5,2020-12-01 19:14:48
224,PAPG,77.0,2020-12-01 19:14:48
229,SRS,0.00,2020-12-01 19:14:48
229,O_Efficiency,98.02,2020-12-01 19:14:48
229,D_Efficiency,98.02,2020-12-01 19:14:48
229,PPG,86.0,2020-12-01 19:14:48
229,PAPG,65.0,2020-12-01 19:14:48
243,SRS,0.00,2020-12-01 19:14:48
243,O_Efficiency,98.02,2020-12-01 19:14:48
243,D_Efficiency,98.02,2020-12-01 19:14:48
243,PPG,85.5,2020-12-01 19:14:48
243,PAPG,58.5,2020-12-01 19:14:48
257,SRS,0.00,2020-12-01 19:14:48
257,O_Efficiency,98.02,2020-12-01 19:14:48
257,D_Efficiency,98.02,2020-12-01 19:14:48
257,PPG,76.0,2020-12-01 19:14:48
257,PAPG,78.0,2020-12-01 19:14:48
322,SRS,0.00,2020-12-01 19:14:48
322,O_Efficiency,98.02,2020-12-01 19:14:48
322,D_Efficiency,98.02,2020-12-01 19:14:48
322,PPG,67.5,2020-12-01 19:14:48
322,PAPG,86.5,2020-12-01 19:14:48
321,SRS,0.00,2020-12-01 19:14:48
321,O_Efficiency,98.02,2020-12-01 19:14:48
321,D_Efficiency,98.02,2020-12-01 19:14:48
321,PPG,85.5,2020-12-01 19:14:48
321,PAPG,74.5,2020-12-01 19:14:48
276,SRS,0.00,2020-12-01 19:14:48
276,O_Efficiency,98.02,2020-12-01 19:14:48
276,D_Efficiency,98.02,2020-12-01 19:14:48
276,PPG,51.0,2020-12-01 19:14:48
276,PAPG,66.0,2020-12-01 19:14:48
286,SRS,0.00,2020-12-01 19:14:48
286,O_Efficiency,98.02,2020-12-01 19:14:48
286,D_Efficiency,98.02,2020-12-01 19:14:48
286,PPG,85.0,2020-12-01 19:14:48
286,PAPG,84.0,2020-12-01 19:14:48
332,SRS,0.00,2020-12-01 19:14:48
332,O_Efficiency,98.02,2020-12-01 19:14:48
332,D_Efficiency,98.02,2020-12-01 19:14:48
332,PPG,71.0,2020-12-01 19:14:48
332,PAPG,77.0,2020-12-01 19:14:48
333,SRS,0.00,2020-12-01 19:14:48
333,O_Efficiency,98.02,2020-12-01 19:14:48
333,D_Efficiency,98.02,2020-12-01 19:14:48
333,PPG,77.0,2020-12-01 19:14:48
333,PAPG,71.0,2020-12-01 19:14:48
331,SRS,0.00,2020-12-01 19:14:48
331,O_Efficiency,98.02,2020-12-01 19:14:48
331,D_Efficiency,98.02,2020-12-01 19:14:48
331,PPG,77.5,2020-12-01 19:14:48
331,PAPG,74.5,2020-12-01 19:14:48
339,SRS,0.00,2020-12-01 19:14:48
339,O_Efficiency,98.02,2020-12-01 19:14:48
339,D_Efficiency,98.02,2020-12-01 19:14:48
339,PPG,91.0,2020-12-01 19:14:48
339,PAPG,55.5,2020-12-01 19:14:48
347,SRS,0.00,2020-12-01 19:14:48
347,O_Efficiency,98.02,2020-12-01 19:14:48
347,D_Efficiency,98.02,2020-12-01 19:14:48
347,PPG,62.0,2020-12-01 19:14:48
347,PAPG,66.0,2020-12-01 19:14:48
91,SRS,-0.50,2020-12-01 19:14:48
91,O_Efficiency,78.75,2020-12-01 19:14:48
91,D_Efficiency,79.04,2020-12-01 19:14:48
91,PPG,65.0,2020-12-01 19:14:48
91,PAPG,56.0,2020-12-01 19:14:48
199,SRS,-0.50,2020-12-01 19:14:48
199,O_Efficiency,96.73,2020-12-01 19:14:48
199,D_Efficiency,100.71,2020-12-01 19:14:48
199,PPG,69.3,2020-12-01 19:14:48
199,PAPG,69.3,2020-12-01 19:14:48
312,SRS,-0.80,2020-12-01 19:14:48
312,O_Efficiency,74.86,2020-12-01 19:14:48
312,D_Efficiency,63.64,2020-12-01 19:14:48
312,PPG,63.0,2020-12-01 19:14:48
312,PAPG,55.0,2020-12-01 19:14:48
50,SRS,-1.00,2020-12-01 19:14:48
50,O_Efficiency,92.52,2020-12-01 19:14:48
50,D_Efficiency,69.17,2020-12-01 19:14:48
50,PPG,80.5,2020-12-01 19:14:48
50,PAPG,58.5,2020-12-01 19:14:48
197,SRS,-1.00,2020-12-01 19:14:48
197,O_Efficiency,98.47,2020-12-01 19:14:48
197,D_Efficiency,99.83,2020-12-01 19:14:48
197,PPG,57.0,2020-12-01 19:14:48
197,PAPG,84.0,2020-12-01 19:14:48
212,SRS,-1.00,2020-12-01 19:14:48
212,O_Efficiency,100.09,2020-12-01 19:14:48
212,D_Efficiency,105.77,2020-12-01 19:14:48
212,PPG,61.0,2020-12-01 19:14:48
212,PAPG,65.0,2020-12-01 19:14:48
280,SRS,-1.00,2020-12-01 19:14:48
280,O_Efficiency,101.44,2020-12-01 19:14:48
280,D_Efficiency,120.89,2020-12-01 19:14:48
280,PPG,72.5,2020-12-01 19:14:48
280,PAPG,75.0,2020-12-01 19:14:48
19,SRS,-1.33,2020-12-01 19:14:48
19,O_Efficiency,98.55,2020-12-01 19:14:48
19,D_Efficiency,100.00,2020-12-01 19:14:48
19,PPG,92.0,2020-12-01 19:14:48
19,PAPG,60.0,2020-12-01 19:14:48
152,SRS,-1.43,2020-12-01 19:14:48
152,O_Efficiency,113.56,2020-12-01 19:14:48
152,D_Efficiency,104.61,2020-12-01 19:14:48
152,PPG,83.5,2020-12-01 19:14:48
152,PAPG,74.0,2020-12-01 19:14:48
106,SRS,-1.50,2020-12-01 19:14:48
106,O_Efficiency,100.65,2020-12-01 19:14:48
106,D_Efficiency,102.58,2020-12-01 19:14:48
106,PPG,81.5,2020-12-01 19:14:48
106,PAPG,58.0,2020-12-01 19:14:48
351,SRS,-1.55,2020-12-01 19:14:48
351,O_Efficiency,99.24,2020-12-01 19:14:48
351,D_Efficiency,108.63,2020-12-01 19:14:48
351,PPG,84.5,2020-12-01 19:14:48
351,PAPG,62.5,2020-12-01 19:14:48
227,SRS,-1.57,2020-12-01 19:14:48
227,O_Efficiency,104.25,2020-12-01 19:14:48
227,D_Efficiency,107.05,2020-12-01 19:14:48
227,PPG,62.0,2020-12-01 19:14:48
227,PAPG,65.0,2020-12-01 19:14:48
317,SRS,-1.90,2020-12-01 19:14:48
317,O_Efficiency,88.41,2020-12-01 19:14:48
317,D_Efficiency,98.78,2020-12-01 19:14:48
317,PPG,74.5,2020-12-01 19:14:48
317,PAPG,79.5,2020-12-01 19:14:48
340,SRS,-2.00,2020-12-01 19:14:48
340,O_Efficiency,60.26,2020-12-01 19:14:48
340,D_Efficiency,86.28,2020-12-01 19:14:48
340,PPG,52.0,2020-12-01 19:14:48
340,PAPG,86.0,2020-12-01 19:14:48
78,SRS,-2.26,2020-12-01 19:14:48
78,O_Efficiency,93.99,2020-12-01 19:14:48
78,D_Efficiency,95.29,2020-12-01 19:14:48
78,PPG,56.7,2020-12-01 19:14:48
78,PAPG,60.0,2020-12-01 19:14:48
320,SRS,-2.67,2020-12-01 19:14:48
320,O_Efficiency,94.02,2020-12-01 19:14:48
320,D_Efficiency,98.05,2020-12-01 19:14:48
320,PPG,64.5,2020-12-01 19:14:48
320,PAPG,84.5,2020-12-01 19:14:48
304,SRS,-2.76,2020-12-01 19:14:48
304,O_Efficiency,98.39,2020-12-01 19:14:48
304,D_Efficiency,94.25,2020-12-01 19:14:48
304,PPG,67.0,2020-12-01 19:14:48
304,PAPG,61.5,2020-12-01 19:14:48
306,SRS,-2.95,2020-12-01 19:14:48
306,O_Efficiency,138.05,2020-12-01 19:14:48
306,D_Efficiency,123.85,2020-12-01 19:14:48
306,PPG,91.5,2020-12-01 19:14:48
306,PAPG,54.5,2020-12-01 19:14:48
81,SRS,-3.00,2020-12-01 19:14:48
81,O_Efficiency,97.71,2020-12-01 19:14:48
81,D_Efficiency,104.80,2020-12-01 19:14:48
81,PPG,67.0,2020-12-01 19:14:48
81,PAPG,83.0,2020-12-01 19:14:48
182,SRS,-3.00,2020-12-01 19:14:48
182,O_Efficiency,72.32,2020-12-01 19:14:48
182,D_Efficiency,82.29,2020-12-01 19:14:48
182,PPG,62.0,2020-12-01 19:14:48
182,PAPG,76.0,2020-12-01 19:14:48
254,SRS,-3.14,2020-12-01 19:14:48
254,O_Efficiency,87.32,2020-12-01 19:14:48
254,D_Efficiency,90.54,2020-12-01 19:14:48
254,PPG,64.7,2020-12-01 19:14:48
254,PAPG,65.3,2020-12-01 19:14:48
2,SRS,-3.42,2020-12-01 19:14:48
2,O_Efficiency,88.97,2020-12-01 19:14:48
2,D_Efficiency,98.59,2020-12-01 19:14:48
2,PPG,55.5,2020-12-01 19:14:48
2,PAPG,62.0,2020-12-01 19:14:48
147,SRS,-3.53,2020-12-01 19:14:48
147,O_Efficiency,84.50,2020-12-01 19:14:48
147,D_Efficiency,92.41,2020-12-01 19:14:48
147,PPG,72.3,2020-12-01 19:14:48
147,PAPG,69.7,2020-12-01 19:14:48
307,SRS,-3.75,2020-12-01 19:14:48
307,O_Efficiency,99.24,2020-12-01 19:14:48
307,D_Efficiency,106.47,2020-12-01 19:14:48
307,PPG,75.3,2020-12-01 19:14:48
307,PAPG,76.0,2020-12-01 19:14:48
161,SRS,-3.80,2020-12-01 19:14:48
161,O_Efficiency,79.45,2020-12-01 19:14:48
161,D_Efficiency,101.80,2020-12-01 19:14:48
161,PPG,70.0,2020-12-01 19:14:48
161,PAPG,56.0,2020-12-01 19:14:48
269,SRS,-3.83,2020-12-01 19:14:48
269,O_Efficiency,92.35,2020-12-01 19:14:48
269,D_Efficiency,95.48,2020-12-01 19:14:48
269,PPG,57.0,2020-12-01 19:14:48
269,PAPG,76.5,2020-12-01 19:14:48
103,SRS,-4.33,2020-12-01 19:14:48
103,O_Efficiency,115.08,2020-12-01 19:14:48
103,D_Efficiency,90.47,2020-12-01 19:14:48
103,PPG,96.5,2020-12-01 19:14:48
103,PAPG,103.0,2020-12-01 19:14:48
305,SRS,-4.42,2020-12-01 19:14:48
305,O_Efficiency,117.50,2020-12-01 19:14:48
305,D_Efficiency,115.00,2020-12-01 19:14:48
305,PPG,61.5,2020-12-01 19:14:48
305,PAPG,69.5,2020-12-01 19:14:48
293,SRS,-4.50,2020-12-01 19:14:48
293,O_Efficiency,96.87,2020-12-01 19:14:48
293,D_Efficiency,98.82,2020-12-01 19:14:48
293,PPG,56.5,2020-12-01 19:14:48
293,PAPG,75.5,2020-12-01 19:14:48
192,SRS,-4.60,2020-12-01 19:14:48
192,O_Efficiency,95.70,2020-12-01 19:14:48
192,D_Efficiency,99.15,2020-12-01 19:14:48
192,PPG,61.3,2020-12-01 19:14:48
192,PAPG,67.0,2020-12-01 19:14:48
102,SRS,-4.67,2020-12-01 19:14:48
102,O_Efficiency,103.71,2020-12-01 19:14:48
102,D_Efficiency,80.40,2020-12-01 19:14:48
102,PPG,99.0,2020-12-01 19:14:48
102,PAPG,88.7,2020-12-01 19:14:48
186,SRS,-4.86,2020-12-01 19:14:48
186,O_Efficiency,110.31,2020-12-01 19:14:48
186,D_Efficiency,113.14,2020-12-01 19:14:48
186,PPG,63.3,2020-12-01 19:14:48
186,PAPG,69.0,2020-12-01 19:14:48
190,SRS,-4.86,2020-12-01 19:14:48
190,O_Efficiency,98.32,2020-12-01 19:14:48
190,D_Efficiency,99.63,2020-12-01 19:14:48
190,PPG,67.7,2020-12-01 19:14:48
190,PAPG,73.3,2020-12-01 19:14:48
60,SRS,-5.28,2020-12-01 19:14:48
60,O_Efficiency,123.64,2020-12-01 19:14:48
60,D_Efficiency,137.83,2020-12-01 19:14:48
60,PPG,85.5,2020-12-01 19:14:48
60,PAPG,66.0,2020-12-01 19:14:48
141,SRS,-5.40,2020-12-01 19:14:48
141,O_Efficiency,79.48,2020-12-01 19:14:48
141,D_Efficiency,89.34,2020-12-01 19:14:48
141,PPG,58.0,2020-12-01 19:14:48
141,PAPG,72.0,2020-12-01 19:14:48
17,SRS,-5.60,2020-12-01 19:14:48
17,O_Efficiency,89.71,2020-12-01 19:14:48
17,D_Efficiency,96.26,2020-12-01 19:14:48
17,PPG,72.7,2020-12-01 19:14:48
17,PAPG,81.3,2020-12-01 19:14:48
323,SRS,-5.60,2020-12-01 19:14:48
323,O_Efficiency,90.96,2020-12-01 19:14:48
323,D_Efficiency,86.97,2020-12-01 19:14:48
323,PPG,73.0,2020-12-01 19:14:48
323,PAPG,74.0,2020-12-01 19:14:48
146,SRS,-6.09,2020-12-01 19:14:48
146,O_Efficiency,112.79,2020-12-01 19:14:48
146,D_Efficiency,113.46,2020-12-01 19:14:48
146,PPG,71.0,2020-12-01 19:14:48
146,PAPG,70.5,2020-12-01 19:14:48
127,SRS,-6.19,2020-12-01 19:14:48
127,O_Efficiency,116.50,2020-12-01 19:14:48
127,D_Efficiency,123.75,2020-12-01 19:14:48
127,PPG,64.0,2020-12-01 19:14:48
127,PAPG,86.0,2020-12-01 19:14:48
132,SRS,-6.20,2020-12-01 19:14:48
132,O_Efficiency,89.14,2020-12-01 19:14:48
132,D_Efficiency,111.33,2020-12-01 19:14:48
132,PPG,69.8,2020-12-01 19:14:48
132,PAPG,67.5,2020-12-01 19:14:48
308,SRS,-6.75,2020-12-01 19:14:48
308,O_Efficiency,91.61,2020-12-01 19:14:48
308,D_Efficiency,127.66,2020-12-01 19:14:48
308,PPG,88.3,2020-12-01 19:14:48
308,PAPG,72.7,2020-12-01 19:14:48
349,SRS,-6.86,2020-12-01 19:14:48
349,O_Efficiency,112.14,2020-12-01 19:14:48
349,D_Efficiency,112.67,2020-12-01 19:14:48
349,PPG,78.0,2020-12-01 19:14:48
349,PAPG,86.0,2020-12-01 19:14:48
260,SRS,-6.97,2020-12-01 19:14:48
260,O_Efficiency,91.93,2020-12-01 19:14:48
260,D_Efficiency,99.94,2020-12-01 19:14:48
260,PPG,69.8,2020-12-01 19:14:48
260,PAPG,72.0,2020-12-01 19:14:48
271,SRS,-7.02,2020-12-01 19:14:48
271,O_Efficiency,91.72,2020-12-01 19:14:48
271,D_Efficiency,102.66,2020-12-01 19:14:48
271,PPG,73.3,2020-12-01 19:14:48
271,PAPG,81.3,2020-12-01 19:14:48
206,SRS,-7.24,2020-12-01 19:14:48
206,O_Efficiency,86.72,2020-12-01 19:14:48
206,D_Efficiency,96.06,2020-12-01 19:14:48
206,PPG,54.3,2020-12-01 19:14:48
206,PAPG,70.0,2020-12-01 19:14:48
230,SRS,-7.25,2020-12-01 19:14:48
230,O_Efficiency,123.27,2020-12-01 19:14:48
230,D_Efficiency,85.39,2020-12-01 19:14:48
230,PPG,92.0,2020-12-01 19:14:48
230,PAPG,89.5,2020-12-01 19:14:48
303,SRS,-7.40,2020-12-01 19:14:48
303,O_Efficiency,76.30,2020-12-01 19:14:48
303,D_Efficiency,97.33,2020-12-01 19:14:48
303,PPG,58.0,2020-12-01 19:14:48
303,PAPG,68.5,2020-12-01 19:14:48
309,SRS,-7.57,2020-12-01 19:14:48
309,O_Efficiency,87.65,2020-12-01 19:14:48
309,D_Efficiency,100.23,2020-12-01 19:14:48
309,PPG,60.0,2020-12-01 19:14:48
309,PAPG,66.0,2020-12-01 19:14:48
171,SRS,-7.61,2020-12-01 19:14:48
171,O_Efficiency,97.95,2020-12-01 19:14:48
171,D_Efficiency,102.00,2020-12-01 19:14:48
171,PPG,88.5,2020-12-01 19:14:48
171,PAPG,76.5,2020-12-01 19:14:48
204,SRS,-7.67,2020-12-01 19:14:48
204,O_Efficiency,101.01,2020-12-01 19:14:48
204,D_Efficiency,98.88,2020-12-01 19:14:48
204,PPG,76.0,2020-12-01 19:14:48
204,PAPG,87.5,2020-12-01 19:14:48
14,SRS,-8.20,2020-12-01 19:14:48
14,O_Efficiency,95.58,2020-12-01 19:14:48
14,D_Efficiency,100.86,2020-12-01 19:14:48
14,PPG,59.3,2020-12-01 19:14:48
14,PAPG,90.3,2020-12-01 19:14:48
277,SRS,-8.25,2020-12-01 19:14:48
277,O_Efficiency,99.57,2020-12-01 19:14:48
277,D_Efficiency,118.94,2020-12-01 19:14:48
277,PPG,89.0,2020-12-01 19:14:48
277,PAPG,66.0,2020-12-01 19:14:48
234,SRS,-8.52,2020-12-01 19:14:48
234,O_Efficiency,102.57,2020-12-01 19:14:48
234,D_Efficiency,119.52,2020-12-01 19:14:48
234,PPG,64.7,2020-12-01 19:14:48
234,PAPG,72.7,2020-12-01 19:14:48
256,SRS,-8.56,2020-12-01 19:14:48
256,O_Efficiency,106.50,2020-12-01 19:14:48
256,D_Efficiency,109.39,2020-12-01 19:14:48
256,PPG,58.0,2020-12-01 19:14:48
256,PAPG,89.0,2020-12-01 19:14:48
232,SRS,-8.75,2020-12-01 19:14:48
232,O_Efficiency,91.91,2020-12-01 19:14:48
232,D_Efficiency,105.04,2020-12-01 19:14:48
232,PPG,76.3,2020-12-01 19:14:48
232,PAPG,75.3,2020-12-01 19:14:48
183,SRS,-9.33,2020-12-01 19:14:48
183,O_Efficiency,105.98,2020-12-01 19:14:48
183,D_Efficiency,116.79,2020-12-01 19:14:48
183,PPG,91.0,2020-12-01 19:14:48
183,PAPG,78.0,2020-12-01 19:14:48
298,SRS,-9.79,2020-12-01 19:14:48
298,O_Efficiency,99.28,2020-12-01 19:14:48
298,D_Efficiency,111.25,2020-12-01 19:14:48
298,PPG,74.7,2020-12-01 19:14:48
298,PAPG,63.3,2020-12-01 19:14:48
184,SRS,-9.80,2020-12-01 19:14:48
184,O_Efficiency,91.31,2020-12-01 19:14:48
184,D_Efficiency,120.43,2020-12-01 19:14:48
184,PPG,59.3,2020-12-01 19:14:48
184,PAPG,74.7,2020-12-01 19:14:48
213,SRS,-9.86,2020-12-01 19:14:48
213,O_Efficiency,95.37,2020-12-01 19:14:48
213,D_Efficiency,106.75,2020-12-01 19:14:48
213,PPG,74.0,2020-12-01 19:14:48
213,PAPG,80.3,2020-12-01 19:14:48
341,SRS,-10.04,2020-12-01 19:14:48
341,O_Efficiency,61.49,2020-12-01 19:14:48
341,D_Efficiency,63.30,2020-12-01 19:14:48
341,PPG,63.5,2020-12-01 19:14:48
341,PAPG,60.0,2020-12-01 19:14:48
117,SRS,-10.33,2020-12-01 19:14:48
117,O_Efficiency,96.01,2020-12-01 19:14:48
117,D_Efficiency,110.33,2020-12-01 19:14:48
117,PPG,73.0,2020-12-01 19:14:48
117,PAPG,88.0,2020-12-01 19:14:48
143,SRS,-10.45,2020-12-01 19:14:48
143,O_Efficiency,89.28,2020-12-01 19:14:48
143,D_Efficiency,96.58,2020-12-01 19:14:48
143,PPG,58.3,2020-12-01 19:14:48
143,PAPG,77.0,2020-12-01 19:14:48
251,SRS,-10.77,2020-12-01 19:14:48
251,O_Efficiency,93.71,2020-12-01 19:14:48
251,D_Efficiency,116.19,2020-12-01 19:14:48
251,PPG,63.0,2020-12-01 19:14:48
251,PAPG,86.0,2020-12-01 19:14:48
328,SRS,-10.82,2020-12-01 19:14:48
328,O_Efficiency,88.37,2020-12-01 19:14:48
328,D_Efficiency,103.10,2020-12-01 19:14:48
328,PPG,70.0,2020-12-01 19:14:48
328,PAPG,79.7,2020-12-01 19:14:48
173,SRS,-10.93,2020-12-01 19:14:48
173,O_Efficiency,87.06,2020-12-01 19:14:48
173,D_Efficiency,97.80,2020-12-01 19:14:48
173,PPG,51.0,2020-12-01 19:14:48
173,PAPG,58.5,2020-12-01 19:14:48
203,SRS,-11.00,2020-12-01 19:14:48
203,O_Efficiency,76.02,2020-12-01 19:14:48
203,D_Efficiency,106.45,2020-12-01 19:14:48
203,PPG,68.7,2020-12-01 19:14:48
203,PAPG,83.3,2020-12-01 19:14:48
16,SRS,-11.16,2020-12-01 19:14:48
16,O_Efficiency,100.81,2020-12-01 19:14:48
16,D_Efficiency,121.40,2020-12-01 19:14:48
16,PPG,83.3,2020-12-01 19:14:48
16,PAPG,54.3,2020-12-01 19:14:48
274,SRS,-11.33,2020-12-01 19:14:48
274,O_Efficiency,97.87,2020-12-01 19:14:48
274,D_Efficiency,97.79,2020-12-01 19:14:48
274,PPG,77.0,2020-12-01 19:14:48
274,PAPG,94.0,2020-12-01 19:14:48
87,SRS,-11.43,2020-12-01 19:14:48
87,O_Efficiency,96.52,2020-12-01 19:14:48
87,D_Efficiency,117.80,2020-12-01 19:14:48
87,PPG,66.3,2020-12-01 19:14:48
87,PAPG,84.3,2020-12-01 19:14:48
266,SRS,-11.53,2020-12-01 19:14:48
266,O_Efficiency,106.15,2020-12-01 19:14:48
266,D_Efficiency,137.37,2020-12-01 19:14:48
266,PPG,78.7,2020-12-01 19:14:48
266,PAPG,72.7,2020-12-01 19:14:48
98,SRS,-11.86,2020-12-01 19:14:48
98,O_Efficiency,103.07,2020-12-01 19:14:48
98,D_Efficiency,114.40,2020-12-01 19:14:48
98,PPG,71.0,2020-12-01 19:14:48
98,PAPG,78.0,2020-12-01 19:14:48
185,SRS,-11.86,2020-12-01 19:14:48
185,O_Efficiency,68.54,2020-12-01 19:14:48
185,D_Efficiency,79.40,2020-12-01 19:14:48
185,PPG,55.0,2020-12-01 19:14:48
185,PAPG,62.0,2020-12-01 19:14:48
315,SRS,-12.00,2020-12-01 19:14:48
315,O_Efficiency,75.41,2020-12-01 19:14:48
315,D_Efficiency,101.84,2020-12-01 19:14:48
315,PPG,91.8,2020-12-01 19:14:48
315,PAPG,66.3,2020-12-01 19:14:48
231,SRS,-12.50,2020-12-01 19:14:48
231,O_Efficiency,92.36,2020-12-01 19:14:48
231,D_Efficiency,101.78,2020-12-01 19:14:48
231,PPG,76.5,2020-12-01 19:14:48
231,PAPG,77.0,2020-12-01 19:14:48
82,SRS,-12.66,2020-12-01 19:14:48
82,O_Efficiency,125.25,2020-12-01 19:14:48
82,D_Efficiency,126.07,2020-12-01 19:14:48
82,PPG,68.0,2020-12-01 19:14:48
82,PAPG,71.0,2020-12-01 19:14:48
120,SRS,-13.50,2020-12-01 19:14:48
120,O_Efficiency,74.21,2020-12-01 19:14:48
120,D_Efficiency,95.92,2020-12-01 19:14:48
120,PPG,53.7,2020-12-01 19:14:48
120,PAPG,67.3,2020-12-01 19:14:48
76,SRS,-13.51,2020-12-01 19:14:48
76,O_Efficiency,100.98,2020-12-01 19:14:48
76,D_Efficiency,124.26,2020-12-01 19:14:48
76,PPG,66.0,2020-12-01 19:14:48
76,PAPG,76.0,2020-12-01 19:14:48
297,SRS,-14.19,2020-12-01 19:14:48
297,O_Efficiency,103.82,2020-12-01 19:14:48
297,D_Efficiency,105.57,2020-12-01 19:14:48
297,PPG,64.3,2020-12-01 19:14:48
297,PAPG,71.7,2020-12-01 19:14:48
109,SRS,-14.70,2020-12-01 19:14:48
109,O_Efficiency,41.45,2020-12-01 19:14:48
109,D_Efficiency,63.83,2020-12-01 19:14:48
109,PPG,57.0,2020-12-01 19:14:48
109,PAPG,69.0,2020-12-01 19:14:48
34,SRS,-14.74,2020-12-01 19:14:48
34,O_Efficiency,67.25,2020-12-01 19:14:48
34,D_Efficiency,88.18,2020-12-01 19:14:48
34,PPG,74.0,2020-12-01 19:14:48
34,PAPG,71.5,2020-12-01 19:14:48
84,SRS,-14.86,2020-12-01 19:14:48
84,O_Efficiency,75.07,2020-12-01 19:14:48
84,D_Efficiency,101.72,2020-12-01 19:14:48
84,PPG,52.5,2020-12-01 19:14:48
84,PAPG,71.5,2020-12-01 19:14:48
90,SRS,-14.87,2020-12-01 19:14:48
90,O_Efficiency,72.02,2020-12-01 19:14:48
90,D_Efficiency,108.22,2020-12-01 19:14:48
90,PPG,66.3,2020-12-01 19:14:48
90,PAPG,56.3,2020-12-01 19:14:48
354,SRS,-14.97,2020-12-01 19:14:48
354,O_Efficiency,84.13,2020-12-01 19:14:48
354,D_Efficiency,88.67,2020-12-01 19:14:48
354,PPG,85.5,2020-12-01 19:14:48
354,PAPG,68.5,2020-12-01 19:14:48
252,SRS,-15.30,2020-12-01 19:14:48
252,O_Efficiency,93.08,2020-12-01 19:14:48
252,D_Efficiency,99.49,2020-12-01 19:14:48
252,PPG,81.5,2020-12-01 19:14:48
252,PAPG,95.0,2020-12-01 19:14:48
107,SRS,-15.75,2020-12-01 19:14:48
107,O_Efficiency,102.16,2020-12-01 19:14:48
107,D_Efficiency,91.73,2020-12-01 19:14:48
107,PPG,69.0,2020-12-01 19:14:48
107,PAPG,99.0,2020-12-01 19:14:48
216,SRS,-16.14,2020-12-01 19:14:48
216,O_Efficiency,103.11,2020-12-01 19:14:48
216,D_Efficiency,111.88,2020-12-01 19:14:48
216,PPG,68.7,2020-12-01 19:14:48
216,PAPG,90.7,2020-12-01 19:14:48
116,SRS,-16.58,2020-12-01 19:14:48
116,O_Efficiency,96.42,2020-12-01 19:14:48
116,D_Efficiency,114.50,2020-12-01 19:14:48
116,PPG,61.0,2020-12-01 19:14:48
116,PAPG,84.5,2020-12-01 19:14:48
129,SRS,-16.80,2020-12-01 19:14:48
129,O_Efficiency,85.57,2020-12-01 19:14:48
129,D_Efficiency,114.50,2020-12-01 19:14:48
129,PPG,80.0,2020-12-01 19:14:48
129,PAPG,63.0,2020-12-01 19:14:48
15,SRS,-17.80,2020-12-01 19:14:48
15,O_Efficiency,82.67,2020-12-01 19:14:48
15,D_Efficiency,122.61,2020-12-01 19:14:48
15,PPG,58.5,2020-12-01 19:14:48
15,PAPG,69.5,2020-12-01 19:14:48
218,SRS,-18.36,2020-12-01 19:14:48
218,O_Efficiency,83.67,2020-12-01 19:14:48
218,D_Efficiency,101.90,2020-12-01 19:14:48
218,PPG,58.3,2020-12-01 19:14:48
218,PAPG,84.0,2020-12-01 19:14:48
324,SRS,-18.80,2020-12-01 19:14:48
324,O_Efficiency,93.81,2020-12-01 19:14:48
324,D_Efficiency,97.77,2020-12-01 19:14:48
324,PPG,68.0,2020-12-01 19:14:48
324,PAPG,77.5,2020-12-01 19:14:48
296,SRS,-19.01,2020-12-01 19:14:48
296,O_Efficiency,85.99,2020-12-01 19:14:48
296,D_Efficiency,103.15,2020-12-01 19:14:48
296,PPG,60.3,2020-12-01 19:14:48
